[2025-08-30T11:30:58.724Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T11:31:06.875Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:31:09.361Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756553469345 -> 200 (15ms)
[2025-08-30T11:32:50.153Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553570140 -> 200 (11ms)
[2025-08-30T11:33:01.894Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553581882 -> 200 (10ms)
[2025-08-30T11:33:09.666Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553589652 -> 200 (12ms)
[2025-08-30T11:35:08.448Z] GET /flows/pkce -> 200 (4ms)
[2025-08-30T11:35:08.466Z] GET /src/main.tsx?t=1756553589652 -> 200 (3ms)
[2025-08-30T11:35:08.466Z] GET /@react-refresh -> 200 (3ms)
[2025-08-30T11:35:08.466Z] GET /@vite/client -> 200 (8ms)
[2025-08-30T11:35:08.469Z] GET /src/App.tsx?t=1756553589652 -> 200 (0ms)
[2025-08-30T11:35:08.470Z] GET /src/styles/global.ts -> 200 (1ms)
[2025-08-30T11:35:08.470Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (0ms)
[2025-08-30T11:35:08.475Z] GET /src/contexts/AuthContext.tsx?t=1756551724615 -> 200 (3ms)
[2025-08-30T11:35:08.475Z] GET /src/components/Navbar.tsx?t=1756551724615 -> 200 (1ms)
[2025-08-30T11:35:08.475Z] GET /src/contexts/OAuthContext.tsx?t=1756553186552 -> 200 (1ms)
[2025-08-30T11:35:08.481Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553589652 -> 304 (2ms)
[2025-08-30T11:35:08.482Z] GET /src/components/CredentialSetupModal.tsx -> 200 (7ms)
[2025-08-30T11:35:08.481Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756553469345 -> 304 (1ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Dashboard.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:35:08.482Z] GET /src/components/Sidebar.tsx -> 200 (7ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Configuration.tsx -> 200 (5ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Documentation.tsx -> 200 (4ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Login.tsx?t=1756551724615 -> 200 (4ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Flows.tsx -> 200 (5ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/Callback.tsx?t=1756551724615 -> 200 (3ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/flows/PKCEFlow.tsx?t=1756553186552 -> 200 (3ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/flows/DeviceCodeFlow.tsx?t=1756553186552 -> 200 (3ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/flows/ClientCredentialsFlow.tsx?t=1756553186552 -> 200 (3ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/TokenDecoder.tsx -> 200 (2ms)
[2025-08-30T11:35:08.482Z] GET /src/pages/OIDC.tsx?t=1756553350704 -> 200 (2ms)
[2025-08-30T11:35:08.486Z] GET /src/utils/storage.ts -> 200 (5ms)
[2025-08-30T11:35:08.486Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-30T11:35:08.486Z] GET /src/utils/oauth.ts -> 200 (3ms)
[2025-08-30T11:35:08.486Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T11:35:08.486Z] GET /src/components/Spinner.tsx -> 200 (0ms)
[2025-08-30T11:35:08.507Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:35:08.507Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T11:35:08.507Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T11:35:08.508Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:35:08.508Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:35:08.509Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T11:35:08.509Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T11:35:08.509Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:35:08.511Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:35:08.518Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T11:35:10.429Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:35:10.432Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T11:36:39.258Z] GET /src/contexts/AuthContext.tsx?t=1756553799237 -> 200 (16ms)
[2025-08-30T11:36:39.286Z] GET /src/pages/Dashboard.tsx?t=1756553799237 -> 200 (23ms)
[2025-08-30T11:36:39.286Z] GET /src/App.tsx?t=1756553799237 -> 200 (24ms)
[2025-08-30T11:36:39.286Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756553799237 -> 200 (23ms)
[2025-08-30T11:36:39.286Z] GET /src/components/Navbar.tsx?t=1756553799237 -> 200 (24ms)
[2025-08-30T11:36:39.349Z] GET /src/pages/Login.tsx?t=1756553799237 -> 200 (86ms)
[2025-08-30T11:36:39.349Z] GET /src/pages/Callback.tsx?t=1756553799237 -> 200 (86ms)
[2025-08-30T11:36:39.397Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:36:39.397Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T11:36:39.397Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:36:39.397Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T11:38:36.506Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=uC8LXTzVDHJizN3AUQ2y6Y0KaMEnjDi4vLnfX8BW7ag&code_challenge_method=S256
[2025-08-30T11:38:37.856Z] GET /callback?code=001e50b6-5c40-4e56-9a8d-c75b805af333&state=8fe4684607a0d682d2827d96a2461367 -> 200 (4ms)
[2025-08-30T11:38:37.899Z] GET /@vite/client -> 200 (13ms)
[2025-08-30T11:38:37.903Z] GET /@react-refresh -> 200 (4ms)
[2025-08-30T11:38:37.903Z] GET /src/main.tsx?t=1756553799237 -> 200 (5ms)
[2025-08-30T11:38:37.904Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T11:38:37.914Z] GET /src/App.tsx?t=1756553799237 -> 200 (1ms)
[2025-08-30T11:38:37.917Z] GET /src/styles/global.ts -> 200 (3ms)
[2025-08-30T11:38:37.919Z] GET /src/contexts/AuthContext.tsx?t=1756553799237 -> 200 (1ms)
[2025-08-30T11:38:37.926Z] GET /src/contexts/OAuthContext.tsx?t=1756553186552 -> 200 (7ms)
[2025-08-30T11:38:37.927Z] GET /src/components/Navbar.tsx?t=1756553799237 -> 200 (8ms)
[2025-08-30T11:38:37.927Z] GET /src/components/Sidebar.tsx -> 200 (7ms)
[2025-08-30T11:38:37.927Z] GET /src/pages/Flows.tsx -> 200 (7ms)
[2025-08-30T11:38:37.927Z] GET /src/components/CredentialSetupModal.tsx -> 200 (7ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/Configuration.tsx -> 200 (8ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/Login.tsx?t=1756553799237 -> 200 (7ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/Documentation.tsx -> 200 (7ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/Callback.tsx?t=1756553799237 -> 200 (7ms)
[2025-08-30T11:38:37.927Z] GET /src/pages/Dashboard.tsx?t=1756553799237 -> 200 (7ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/flows/PKCEFlow.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/flows/ClientCredentialsFlow.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/flows/DeviceCodeFlow.tsx?t=1756553186552 -> 200 (5ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553589652 -> 200 (6ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756553799237 -> 200 (5ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/TokenDecoder.tsx -> 200 (4ms)
[2025-08-30T11:38:37.928Z] GET /src/pages/OIDC.tsx?t=1756553350704 -> 200 (4ms)
[2025-08-30T11:38:37.932Z] GET /src/utils/storage.ts -> 200 (6ms)
[2025-08-30T11:38:37.932Z] GET /src/utils/oauth.ts -> 200 (3ms)
[2025-08-30T11:38:37.932Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-30T11:38:37.934Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T11:38:37.936Z] GET /src/components/Spinner.tsx -> 200 (2ms)
[2025-08-30T11:38:37.957Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=001e50b6-5c40-4e56-9a8d-c75b805af333&state=8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.957Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T11:38:37.957Z] CLIENT POST / ::    code: 001e50b6-5c40-4e56-9a8d-c75b805af333
[2025-08-30T11:38:37.958Z] CLIENT POST / ::    state: 8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"001e50b6-5c40-4e56-9a8d-c75b805af333","state":"8fe4684607a0d682d2827d96a2461367"}
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=001e50b6-5c40-4e56-9a8d-c75b805af333&state=8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.960Z] CLIENT POST / ::    code: 001e50b6-5c40-4e56-9a8d-c75b805af333
[2025-08-30T11:38:37.960Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T11:38:37.960Z] CLIENT POST / ::    state: 8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"001e50b6-5c40-4e56-9a8d-c75b805af333","state":"8fe4684607a0d682d2827d96a2461367"}
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:38:37.960Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T11:38:37.961Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T11:38:37.961Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:38:37.961Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=001e50b6-5c40-4e56-9a8d-c75b805af333&state=8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.961Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T11:38:37.961Z] CLIENT POST / ::    code: 001e50b6-5c40-4e56-9a8d-c75b805af333
[2025-08-30T11:38:37.961Z] CLIENT POST / ::    state: 8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.961Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"001e50b6-5c40-4e56-9a8d-c75b805af333","state":"8fe4684607a0d682d2827d96a2461367"}
[2025-08-30T11:38:37.962Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=001e50b6-5c40-4e56-9a8d-c75b805af333&state=8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.962Z] CLIENT POST / ::    state: 8fe4684607a0d682d2827d96a2461367
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"001e50b6-5c40-4e56-9a8d-c75b805af333","state":"8fe4684607a0d682d2827d96a2461367"}
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T11:38:37.962Z] CLIENT POST / ::    code: 001e50b6-5c40-4e56-9a8d-c75b805af333
[2025-08-30T11:38:37.962Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T11:38:37.963Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:38:37.963Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:38:38.249Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:38:38.292Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T11:38:38.293Z] CLIENT POST / :: [OAuth] Validating ID token with signature verification...
[2025-08-30T11:38:38.293Z] CLIENT POST / :: [OAuth] Expected issuer: https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9
[2025-08-30T11:38:38.294Z] CLIENT POST / :: [OAuth] Expected clientId: a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T11:38:38.336Z] CLIENT POST / :: ID_TOKEN validate iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9 aud=a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T11:38:38.338Z] CLIENT POST / :: [OAuth] Validating ID token with signature verification...
[2025-08-30T11:38:38.338Z] CLIENT POST / :: [OAuth] Expected issuer: https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9
[2025-08-30T11:38:38.338Z] CLIENT POST / :: [OAuth] Expected clientId: a4f963ea-0736-456a-be72-b1fa4f63f81f
[2025-08-30T11:38:38.385Z] CLIENT POST / :: [OAuth] Token header: {"kid":"755324d0-2a0d-11f0-b887-192b9fe75c68","alg":"RS256"}
[2025-08-30T11:38:38.386Z] CLIENT POST / :: [OAuth] Token payload: iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as, aud=a4f963ea-0736-456a-be72-b1fa4f63f81f, exp=1756557518, sub=5adc497b-dde7-44c6-a003-9b84f8038ff9
[2025-08-30T11:38:38.386Z] CLIENT POST / :: [OAuth] ID token signature and claims validation successful
[2025-08-30T11:38:38.393Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:38:38.473Z] CLIENT POST / :: [OAuth] Token header: {"kid":"755324d0-2a0d-11f0-b887-192b9fe75c68","alg":"RS256"}
[2025-08-30T11:38:38.473Z] CLIENT POST / :: [OAuth] Token payload: iss=https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as, aud=a4f963ea-0736-456a-be72-b1fa4f63f81f, exp=1756557518, sub=5adc497b-dde7-44c6-a003-9b84f8038ff9
[2025-08-30T11:38:38.473Z] CLIENT POST / :: [OAuth] ID token signature and claims validation successful
[2025-08-30T11:38:40.657Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T11:39:51.979Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756553991944 -> 200 (33ms)
[2025-08-30T11:40:08.435Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756554008411 -> 200 (22ms)
[2025-08-30T11:41:10.150Z] GET /src/components/Sidebar.tsx?t=1756554070136 -> 200 (11ms)
[2025-08-30T11:41:17.962Z] GET /src/components/Sidebar.tsx?t=1756554077948 -> 200 (13ms)
[2025-08-30T11:41:26.626Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756554086602 -> 200 (22ms)
[2025-08-30T11:42:24.524Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T11:42:27.391Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T11:43:48.353Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756554228312 -> 200 (36ms)
[2025-08-30T11:48:42.654Z] GET /src/pages/TokenDecoder.tsx?t=1756554522637 -> 200 (12ms)
[2025-08-30T11:49:42.318Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T11:49:45.155Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:50:05.153Z] GET /flows/authorization-code -> 200 (3ms)
[2025-08-30T11:50:05.168Z] GET /@vite/client -> 200 (6ms)
[2025-08-30T11:50:05.171Z] GET /src/main.tsx?t=1756554522637 -> 200 (4ms)
[2025-08-30T11:50:05.171Z] GET /@react-refresh -> 200 (3ms)
[2025-08-30T11:50:05.172Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (2ms)
[2025-08-30T11:50:05.179Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a895ff7a -> 200 (5ms)
[2025-08-30T11:50:05.179Z] GET /node_modules/.vite/deps/react.js?v=a895ff7a -> 200 (5ms)
[2025-08-30T11:50:05.179Z] GET /node_modules/.vite/deps/react-dom_client.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T11:50:05.179Z] GET /node_modules/.vite/deps/react-router-dom.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T11:50:05.179Z] GET /src/App.tsx?t=1756554522637 -> 200 (4ms)
[2025-08-30T11:50:05.179Z] GET /src/styles/global.ts -> 200 (4ms)
[2025-08-30T11:50:05.179Z] GET /node_modules/.vite/deps/styled-components.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T11:50:05.186Z] GET /node_modules/.vite/deps/chunk-G3PMV62Z.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T11:50:05.187Z] GET /node_modules/.vite/deps/chunk-NXESFFTV.js?v=a895ff7a -> 200 (5ms)
[2025-08-30T11:50:05.186Z] GET /node_modules/.vite/deps/chunk-DRWLMN53.js?v=a895ff7a -> 200 (5ms)
[2025-08-30T11:50:05.193Z] GET /src/contexts/AuthContext.tsx?t=1756553799237 -> 200 (7ms)
[2025-08-30T11:50:05.193Z] GET /src/contexts/OAuthContext.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:50:05.193Z] GET /src/components/Sidebar.tsx?t=1756554077948 -> 200 (5ms)
[2025-08-30T11:50:05.193Z] GET /src/components/Navbar.tsx?t=1756553799237 -> 200 (5ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Flows.tsx -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/components/CredentialSetupModal.tsx -> 200 (5ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Dashboard.tsx?t=1756553799237 -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Documentation.tsx -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Configuration.tsx -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Login.tsx?t=1756553799237 -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/Callback.tsx?t=1756553799237 -> 200 (4ms)
[2025-08-30T11:50:05.193Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553589652 -> 200 (3ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/flows/ClientCredentialsFlow.tsx?t=1756553186552 -> 200 (4ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/flows/DeviceCodeFlow.tsx?t=1756553186552 -> 200 (4ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756554228312 -> 200 (4ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/TokenDecoder.tsx?t=1756554522637 -> 200 (3ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/OIDC.tsx?t=1756553350704 -> 200 (3ms)
[2025-08-30T11:50:05.194Z] GET /src/pages/flows/PKCEFlow.tsx?t=1756553186552 -> 200 (4ms)
[2025-08-30T11:50:05.198Z] GET /src/utils/storage.ts -> 200 (1ms)
[2025-08-30T11:50:05.198Z] GET /src/config/pingone.ts -> 200 (1ms)
[2025-08-30T11:50:05.198Z] GET /src/utils/oauth.ts -> 200 (1ms)
[2025-08-30T11:50:05.199Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T11:50:05.199Z] GET /src/components/Spinner.tsx -> 200 (1ms)
[2025-08-30T11:50:05.199Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=a895ff7a -> 200 (2ms)
[2025-08-30T11:50:05.199Z] GET /node_modules/.vite/deps/jose.js?v=a895ff7a -> 200 (0ms)
[2025-08-30T11:50:05.230Z] GET /flows/authorization-code -> 404 (2ms)
[2025-08-30T11:50:05.230Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:50:05.230Z] CLIENT POST / :: [AuthContext] Validating stored token...
[2025-08-30T11:50:05.231Z] CLIENT POST / :: [AuthContext] Token is valid, setting authenticated state
[2025-08-30T11:50:05.230Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: true
[2025-08-30T11:50:05.231Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T11:50:05.231Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: true
[2025-08-30T11:50:05.231Z] CLIENT POST / :: [AuthContext] Token is valid, setting authenticated state
[2025-08-30T11:50:05.231Z] CLIENT POST / :: [AuthContext] Validating stored token...
[2025-08-30T11:50:05.232Z] GET /flows/authorization-code -> 404 (1ms)
[2025-08-30T11:50:05.235Z] CLIENT POST / :: [AuthContext] Could not fetch user info
[2025-08-30T11:50:05.235Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:50:05.235Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T11:50:05.246Z] CLIENT POST / :: [AuthContext] Could not fetch user info
[2025-08-30T11:50:05.246Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T11:50:14.912Z] GET /src/App.tsx?t=1756554614900 -> 200 (11ms)
[2025-08-30T11:50:25.606Z] GET /src/App.tsx?t=1756554625591 -> 200 (13ms)
[2025-08-30T11:50:25.621Z] GET /src/pages/TokenManagement.tsx -> 200 (4ms)
[2025-08-30T11:50:54.230Z] GET /src/components/Sidebar.tsx?t=1756554654218 -> 200 (9ms)
[2025-08-30T11:51:15.455Z] GET /flows/authorization-code -> 200 (4ms)
[2025-08-30T11:51:15.491Z] GET /@vite/client -> 200 (15ms)
[2025-08-30T11:51:15.491Z] GET /src/main.tsx?t=1756554654218 -> 200 (10ms)
[2025-08-30T11:51:15.491Z] GET /@react-refresh -> 200 (9ms)
[2025-08-30T11:51:15.497Z] GET /src/App.tsx?t=1756554654218 -> 200 (2ms)
[2025-08-30T11:51:15.497Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T11:51:15.497Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-30T11:51:15.500Z] GET /src/components/Sidebar.tsx?t=1756554654218 -> 304 (0ms)
[2025-08-30T11:51:15.501Z] GET /src/contexts/AuthContext.tsx?t=1756553799237 -> 200 (2ms)
[2025-08-30T11:51:15.501Z] GET /src/contexts/OAuthContext.tsx?t=1756553186552 -> 200 (1ms)
[2025-08-30T11:51:15.501Z] GET /src/components/Navbar.tsx?t=1756553799237 -> 200 (1ms)
[2025-08-30T11:51:15.509Z] GET /src/components/CredentialSetupModal.tsx -> 200 (8ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Dashboard.tsx?t=1756553799237 -> 200 (9ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Configuration.tsx -> 200 (8ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Flows.tsx -> 200 (8ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Documentation.tsx -> 200 (8ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Login.tsx?t=1756553799237 -> 200 (8ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/flows/ImplicitGrantFlow.tsx?t=1756553589652 -> 200 (7ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/flows/PKCEFlow.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/Callback.tsx?t=1756553799237 -> 200 (7ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/flows/DeviceCodeFlow.tsx?t=1756553186552 -> 200 (6ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/TokenDecoder.tsx?t=1756554522637 -> 200 (5ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/OIDC.tsx?t=1756553350704 -> 200 (5ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/TokenManagement.tsx?t=1756554647366 -> 200 (5ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756554228312 -> 200 (6ms)
[2025-08-30T11:51:15.510Z] GET /src/pages/flows/ClientCredentialsFlow.tsx?t=1756553186552 -> 200 (7ms)
[2025-08-30T11:51:15.512Z] GET /src/utils/storage.ts -> 200 (4ms)
[2025-08-30T11:51:15.512Z] GET /src/config/pingone.ts -> 200 (2ms)
[2025-08-30T11:51:15.512Z] GET /src/utils/oauth.ts -> 200 (1ms)
[2025-08-30T11:51:15.514Z] GET /src/components/Card.tsx -> 200 (1ms)
